"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"contribut";136;230;42
"contributor";0;0;25
"contriv";1;0;0
"control";565;273;112
"control”";2;0;0
"controversi";68;53;62
"conundrum";5;18;0
"conven";22;30;0
"conveni";154;0;0
"convent";5;75;34
"convention";0;12;0
"converg";10;31;0
"convers";223;142;159
"conversation—through";31;0;0
"convert";109;55;23
"convey";60;0;0
"conveyor";0;7;0
"convict";43;166;0
"convinc";67;1;72
"convo";0;0;92
"convoy";30;0;0
"conway";0;30;0
"cooch";0;0;6
"cooff";0;7;0
"coog";0;0;2
"cook";422;303;294
"cookbook";6;0;0
"cooker";5;0;0
"cooki";138;64;105
"cookiecutt";29;0;0
"cookout";0;14;0
"cool";357;105;891
"cooler";17;8;22
"coolest";0;0;53
"coolingoff";0;7;0
"coolkid";0;0;63
"cooltid";30;0;0
"coon";0;0;54
"coop";44;42;2
"cooper";14;17;0
"coopertown";0;11;0
"coor";29;2;0
"coord";0;14;0
"coordin";52;130;65
"coown";0;20;0
"coowner";44;17;0
"cop";69;47;11
"copacabana";1;0;0
"cope";33;1;50
"copeland";0;42;0
"copi";127;62;190
"copic";39;0;0
"copley";0;26;0
"copper";14;0;0
"copping";0;49;0
"coproduct";0;44;0
"copycat";11;0;0
"copyright";107;10;55
"coquettish";15;0;0
"coral";64;1;0
"cord";16;0;0
"cordaro";1;0;0
"cordarrell";26;0;0
"cordero";0;2;0
"cordi";0;27;0
"cordial";2;0;0
"cordoba";0;0;51
"core";193;71;53
"corella";25;0;0
"corey";0;37;35
"cori";0;1;0
"corinthian";23;0;0
"cork";17;6;0
"corker";0;0;39
"corki";0;0;29
"corman";0;0;7
"cormier";1;0;0
"corn";113;0;8
"cornbread";2;0;0
"cornell’";46;0;0
"corner";116;259;14
"cornerback";0;23;0
"cornerston";0;35;5
"cornett";0;1;0
"cornholio";0;0;18
"corni";34;0;0
"cornu";0;0;15
"cornwal";17;0;0
"coron";2;0;12
"corp";5;182;0
"corpor";108;115;42
"corps";38;14;0
"corpselik";0;0;31
"corral";0;0;3
"correct";215;71;116
"correl";0;0;1
"correspond";39;16;51
"corri";0;5;0
"corridor";0;2;0
"corrobor";0;2;0
"corrupt";81;57;87
"corset";216;0;0
"corsetier";20;0;0
"corsican";36;0;0
"cortison";0;25;0
"corval";0;24;0
"coryel";0;0;54
"corzin";0;18;0
"cos";10;0;33
"cosatu";13;0;0
"cosatus";13;0;0
"cosco";0;0;34
"cosier";7;0;0
"cosmet";29;54;0
"cosmetolog";0;27;0
"cosmic";17;0;0
"cosmos";1;0;0
"coss�";0;5;0
"cost";295;768;148
"costa";0;30;0
"costar";44;55;0
"costco";1;0;0
"costeffici";3;7;0
"costin";0;10;0
"costo";0;5;0
"costum";93;20;0
"cosumn";0;28;1
"cote";0;44;0
"cotta";0;26;0
"cottag";100;100;0
"cotto";0;0;28
"cotton";49;23;27
"couch";48;36;49
"coud";0;0;36
"coudray";88;0;0
"cough";53;0;216
"coughlin";0;28;0
"could";2524;2169;1203
"coulda";0;0;46
"couldn�t";0;35;0
"couldn’t";169;0;0
"couldnt";227;190;451
"couldv";17;0;33
"council";168;254;0
"council“";8;0;0
"councillor";15;0;0
"councilman";0;87;0
"councilor";0;2;0
"councilwoman";0;22;0
"counsel";34;52;0
"counsel’";9;0;0
"counselor";0;11;0
"count";91;263;365
"counten";0;17;0
"counter";35;80;282
"counterattack";22;0;0
"counterfeit";0;2;0
"counterpart";0;37;0
"counterproduct";4;0;0
"counterprogram";0;14;0
"countertop";0;34;0
"countess";22;0;0
"counti";209;1430;218
"countless";0;50;0
"countri";610;738;239
"country’";36;0;0
"countrysid";7;0;0
"countywid";0;5;0
"coupl";398;264;216
"couplet";0;4;0
"coupon";0;11;63
"courag";224;0;79
"courant";0;40;0
"courier";0;25;0
"courierlif";33;0;0
"cours";754;444;499
"court";373;987;0
"court’";23;0;0
"courtappoint";0;4;0
"courtesi";41;2;36
"courthous";0;36;0
"courtney";0;36;0
"courtord";0;7;0
"courtroom";43;55;0
"courtthi";0;0;1
"courtyard";0;6;0
"couscous";78;0;0
"cousin";50;5;41
"coutur";61;0;11
"couzen";0;15;0
"cove";0;30;17
"coven";34;0;0
"coventri";0;73;0
"cover";383;333;222
"coverag";0;33;104
"coverage—despit";1;0;0
"covert";43;0;0
"covet";0;17;0
"cow";0;1;147
"coward";5;0;0
"cowbel";0;40;0
"cowboy";97;140;71
"cowel";0;28;0
"cower";2;0;0
"cowgirl";23;0;0
"cowork";29;34;10
"coworld";0;0;21
"cox";0;44;0
"coyli";5;0;0
"coyot";0;96;0
"cozi";0;1;0
"cpchat";0;0;47
"cpr";0;1;0
"cps";0;6;0
"crab";14;3;9
"crabappl";0;17;0
"crabbi";32;42;0
"crack";89;109;204
"crackdown";0;10;0
"cracker";44;10;3
"crackl";0;23;0
"craft";239;148;0
"craftcult";2;0;0
"crafti";28;0;0
"craftopoli";2;0;0
"craig";0;44;0
"craigmillar";9;0;0
"craigslist";0;36;0
"crain";0;34;0
"cram";0;57;0
"cramp";1;0;0
"cranberri";24;0;0
"crane";0;32;0
"craneoff";25;0;0
"crank";0;1;0
"cranki";0;0;42
"crap";61;0;206
"crapo";22;0;0
"crash";35;148;58
"crashland";0;26;0
"craska";0;1;0
"crate";0;0;1
"crater";0;36;0
"crave";6;0;39
"craven";0;0;5
"crawford";0;52;2
"crawl";0;0;32
"crawlspac";9;0;0
"crayon";49;0;0
"crazi";255;36;711
"crazili";8;0;0
"crazyass";0;0;61
"crazyawesom";0;2;0
"crazybusi";0;0;37
"crazycak";0;0;1
"crct";0;30;0
"cream";123;195;99
"creami";25;2;48
"creat";867;821;222
"creatinin";0;17;0
"creation";77;105;48
"creativ";394;178;225
"creator";37;27;39
"creatur";51;35;70
"credenti";0;58;0
"credibl";4;0;56
"credit";172;322;112
"creditor";0;18;0
"creditr";0;6;0
"credul";1;0;0
"creek";0;227;25
"creep";1;22;35
"creepi";0;0;32
"cremat";0;22;0
"creme";0;11;0
"crenshaw";0;2;0
"crepe";0;0;9
"crespo";0;26;0
"crest";0;6;0
"crestview";2;0;0
"crew";0;239;158
"crewman";6;0;0
"crewmemb";0;7;0
"cri";168;140;410
"crib";0;0;58
"cricket";68;0;45
"cricut";18;0;0
"cricutcom";1;0;0
"crime";141;155;30
"crimin";117;320;43
"crimitr";38;0;0
"crimper";0;0;1
"crimson";2;0;0
"cring";3;0;0
"cringeworthi";0;1;0
"crippl";0;20;0
"crisi";41;188;72
"crisp";111;0;0
"crispi";0;18;0
"cristo";0;0;28
"criterion";1;0;0
"critic";229;349;6
"criticis";39;0;0
"critiqu";41;0;0
"critter";0;6;58
"croatian";0;27;0
"crochet";121;0;0
"crock";2;0;0
"crockpot";38;0;0
"crocodil";23;0;0
"croix";0;1;0
"cromwel";0;1;0
"crone";9;0;0
"crook";0;31;0
"croom";26;0;0
"crop";26;46;21
"cropper";0;1;0
"crore";9;0;0
"cross";283;137;109
"cross”";2;0;0
"crosser";14;0;0
"crossfit";0;0;33
"crotch";0;0;42
"crouch";0;39;0
"crow";24;19;2
"crowd";105;387;74
"crowder";32;0;0
"crowdsourc";0;0;4
"crowley";0;21;0
"crown";168;1;0
"crownn";0;0;21
"crtasa";0;0;45
"crucial";41;105;0
"crucified”";4;0;0
"crucifix";4;0;0
"crucifixion";34;0;0
"crude";0;24;57
"cruel";1;0;0
"cruelli";33;0;0
"cruelti";0;11;0
"cruis";51;66;74
"cruiser";16;31;0
"crumbl";32;28;30
"crumpl";0;5;0
"crunch";22;0;52
"crusad";0;1;0
"crush";140;38;99
"cruso";18;0;0
"crust";18;55;0
"crustacea";22;0;0
"crux";2;0;0
"cruz";0;48;0
"crystal";194;0;11
"crystalblu";0;37;0
"crystalset";0;3;0
"csi";0;0;9
"csir";10;0;0
"cso";0;27;0
"csoport";19;0;0
"cspi";0;2;0
"cst";0;0;34
"csulb";0;0;5
"csw";0;0;2
"ctmh";20;0;0
"ctr";0;0;18
"cuando";0;0;28
"cub";0;27;31
"cuba";35;21;0
"cuban";0;63;0
"cubanfest";0;0;28
"cubbyhol";0;4;0
"cube";0;24;0
"cubic";42;0;0
"cuccinelli";0;34;0
"cucumb";0;0;54
"cuddl";2;5;5
"cue";18;0;66
"cuf";0;27;0
"cuff";7;0;0
"cuisin";33;28;0
"culinari";0;2;0
"cull";5;0;0
"cullen";48;0;44
"culpepp";1;0;0
"cult";34;0;0
"cultiv";19;13;0
"cultur";397;210;159
"culture”";0;9;0
"culturegrrl";0;41;0
"culver";0;0;48
"cum";20;4;0
"cumberland";0;22;0
"cumin";33;0;0
"cummerbund";0;18;0
"cun";40;0;0
"cunningham";0;52;0
"cunt";0;0;27
"cup";325;184;142
"cupboard";5;0;0
"cupcak";112;36;0
"cupertinobas";0;11;0
"cupuacu";4;0;0
"cur";0;0;4
"curado";39;0;0
"curat";0;11;65
"curb";47;1;31
"curbsid";4;0;0
"curd";30;0;0
"curdl";3;0;0
"cure";9;147;0
"curi";0;31;0
"curios";82;14;0
"curious";116;3;76
"curl";24;11;28
"currenc";0;132;23
"current";564;538;60
"currentlygo";0;0;2
"curri";44;12;78
"curriculum";17;0;0
"curs";54;25;7
"curtain";64;38;44
"curti";4;2;0
"curtis’";4;0;0
"curv";40;24;0
"curvebal";0;1;0
"cus";0;0;67
"cuse";0;0;66
"cushion";43;30;0
"cusp";1;0;0
"cussin’";23;0;0
"custard";0;26;0
"custodi";0;34;2
"custom";202;332;352
"customari";37;7;0
"customerrel";0;24;0
"customiz";17;0;0
"cut";575;704;341
"cutdown";6;0;0
"cute";182;18;247
"cutest";59;0;4
"cuti";15;0;0
"cutler";0;0;74
"cutman";0;0;5
"cutoff";0;0;41
"cutout";35;0;0
"cuts”";28;0;0
"cutter";1;0;0
"cuttin";0;0;57
"cuyahoga";0;120;0
"cuz";0;0;132
"cvc";0;7;0
"cvs";0;16;57
"cwela";29;0;0
"cwsl";0;0;57
"cyberattack";0;0;15
"cyberc";5;0;0
"cybersecur";0;0;15
"cybershot";0;0;4
"cyborg";16;42;0
"cyc";0;0;13
"cycl";69;0;76
"cyclist";0;41;0
"cyh";0;0;5
"cylind";0;0;31
"cymbal";0;1;0
"cyndi";0;9;0
"cynic";44;0;0
"cynthia";0;0;2
"cypress";18;0;0
"cyrus";0;14;4
"czar";1;0;0
"czech";20;36;0
"czelaw";12;0;0
"czmp";0;33;0
"czyszczon";0;32;0
"�����";30;0;0
"����";30;0;0
"d”";0;2;0
"d’arci";24;0;0
"d’esposito";28;0;0
"d’oeuvr";0;0;66
"daamn";0;0;4
"dab";13;0;56
"d�cor";0;3;0
"dad";296;168;323
"dada";0;0;5
"daddi";28;2;105
"daegu";15;0;0
"daffodil";9;0;0
"daft";0;5;0
"dagio";0;46;0
"daikon";3;0;0
"daili";63;248;420
"dairi";39;2;0
"daisi";0;16;0
"dakota";10;70;0
"dale";0;55;0
"dalembert";0;41;0
"daley";0;2;0
"dali";0;25;64
"dalla";56;29;51
"dallianc";0;34;0
"dalton";0;38;8
"dalyan";19;0;0
"dam";16;69;0
"damag";152;160;43
"damages”";0;5;0
"dambrosio";0;11;0
"dame";0;95;54
"damelin";19;0;0
"damien";0;26;0
"damm";0;0;51
"dammit";4;0;159
"damn";152;1;606
"damnt";0;0;20
"damon";0;22;0
"damor";38;0;0
"damp";32;0;0
"dan";63;115;76
"dana";0;1;0
"dan’";32;0;0
"danc";193;219;233
"dance”";1;0;0
"dancefloor";0;0;3
"dancer";40;40;27
"dandelion";5;0;0
"dane";0;0;65
"dang";16;0;30
"danger";130;179;0
"dani";0;0;53
"daniel";22;128;56
"daniell";0;29;20
"daniken’";2;0;0
"dank";0;0;35
"danko";0;2;0
"dann";0;28;0
"danni";59;0;0
"dannowickiarizonarepubl";0;5;0
"danson";0;8;0
"dant";0;50;0
"dap’";22;0;0
"daphn";15;0;0
"dappl";13;0;0
"dare";37;0;55
"darien";0;32;0
"dark";303;181;162
"darken";15;0;0
"darker";42;0;0
"darkest";1;0;0
"darkroom";22;0;0
"darkskin”";34;0;0
"darl";77;0;66
"darlington";0;24;0
"darn";28;42;15
"darna";27;0;0
"darrel";0;1;0
"darren";0;62;0
"darrent";0;41;0
"dart";26;57;0
"dartmoor";26;0;0
"dartmouth";39;0;0
"daryl";16;0;0
"das";34;0;0
"dash";38;76;0
"dashboard";32;0;0
"dassalo";44;0;0
"dasypodius";99;0;0
"dat";0;0;68
"data";310;239;74
"databank";29;0;0
"databas";0;21;71
"databit";20;0;0
"date";202;358;490
"datsyuk";0;4;0
"daughter";344;244;143
"daunt";33;13;29
"dauntless";1;0;0
"dave";43;100;125
"davenport";0;18;0
"davi";97;256;82
"david";174;379;167
"davidson";0;21;0
"davis”";7;0;0
"dawn";55;0;0
"dawson";0;4;0
"day";3764;2374;5210
"dayfab";0;0;20
"dayi";36;0;0
"daylight";39;0;13
"dayna";0;0;5
"dayovernight";0;27;0
"days”";1;0;0
"daysal";0;0;9
"daytoday";0;67;0
"dayton";52;10;0
"dayz";0;0;24
"daze";0;4;0
"dazzl";0;5;0
"dbag”";8;0;0
"dbas";0;0;58
"dbbogey";0;0;4
"dbi";80;0;0
"dbronx";0;37;0
"dca";0;0;5
"dcalif";0;4;0
"dcbase";0;21;0
"dcwv";66;0;0
"������";30;0;0
"������";30;0;0
"ddos";37;0;10
"ddr";20;0;0
"dds";5;0;0
"dea";0;22;2
"deactiv";0;22;0
"dead";54;166;254
"dead”";22;0;0
"dead“";31;0;0
"deadlin";30;92;126
"deadlock";0;24;0
"deaf";16;0;0
"deal";412;659;318
"dealer";1;77;3
"dealers’";34;0;0
"dealership";0;76;0
"dealt";0;2;0
"dean";80;65;65
"deangelo";0;7;0
"deanna";0;2;0
"dear";160;2;338
"dearborn";0;37;0
"dearest";69;0;0
"death";520;502;236
"death’";5;0;0
"deb";38;0;0
"debacl";0;54;0
"debat";42;243;155
"debbi";0;39;0
"debit";37;0;0
"debonair";0;7;44
"deborah";5;3;57
"debra";0;6;0
"debri";0;17;0
"debt";1;172;1
"debtor";1;0;0
"debunk";0;0;4
"debut";26;196;12
"dec";42;94;0
"decad";241;72;0
"decathlon";0;2;0
"decay";51;0;0
"deccan";0;0;60
"deced";0;7;0
"decemb";49;110;44
"decent";63;19;86
"decept";0;41;0
"decid";568;515;242
"decis";324;573;108
"decision”";0;0;23
"decisionrevers";9;0;0
"deck";32;27;66
"decker";0;31;20
"deckplat";0;0;1
"declan";42;0;0
"declar";79;92;77
"declin";76;405;0
"declutt";5;0;0
"decompos";11;0;0
"deconstruct";7;0;0
"decor";166;48;0
"decreas";47;66;0
"decrepitud";0;1;0
"decri";42;0;0
"dedic";42;70;64
"deduc";3;0;0
"deduct";0;11;1
"deductiblethi";0;0;33
"deed";12;0;53
"deen";11;0;0
"deena";0;0;1
"deep";116;138;74
"deepak";0;2;0
"deepen";0;11;0
"deeper";92;0;84
"deepest";31;0;0
"deepli";41;40;0
"deepthought";0;0;9
"deer";12;72;1
"deerthem";0;3;0
"deezythursday";0;0;23
"def";14;105;126
"default";6;2;34
"defeat";131;27;37
"defenc";53;0;0
"defend";125;263;106
"defens";125;542;2
"defenseman";0;99;57
"defensemen";0;30;0
"defer";51;1;0
"defi";0;50;0
"defianc";0;6;0
"defiant";31;0;6
"deficit";65;79;0
"defin";98;49;17
"definit";441;194;485
"deflat";5;0;0
"deflect";0;19;0
"deft";0;32;0
"defunct";0;2;0
"defus";3;0;0
"degener";68;12;0
"degrad";32;0;0
"degraw";0;0;10
"degre";24;256;62
"degronianum";2;0;0
"dehaen";0;16;0
"dehumidifi";0;3;0
"dehydr";46;0;0
"dei";37;0;0
"deirdr";0;30;0
"deject";10;0;0
"dejesus";0;2;0
"dekraai";0;3;0
"del";8;3;0
"delaney";0;31;0
"delawar";0;36;57
"delay";153;58;63
"delbarton";0;21;0
"deleg";0;2;0
"delet";51;64;87
"deleuz";43;0;0
"deli";65;26;9
"delib";0;2;0
"deliber";34;65;0
"delic";33;63;0
"delicaci";16;0;0
"delicatetast";0;8;0
"delici";203;30;163
"delight";190;7;27
"delin";1;0;0
"deliv";42;109;115
"deliveri";70;42;70
"dell";12;0;38
"dellart";36;0;0
"dellwood";0;8;0
"dellworld";0;0;27
"deloitt";0;0;3
"delont";0;12;0
"delorian";0;0;59
"delta";6;0;69
"delug";0;14;0
"delus";38;0;0
"delux";0;5;0
"delv";38;0;0
"dem";0;0;19
"demand";191;281;126
"demean";38;0;0
"demeanor";0;48;0
"dement";0;42;0
"dementia";0;2;0
"demi";0;14;41
"demian";0;38;0
"demis";0;16;0
"demjanjuk";0;34;0
"demo";62;0;11
"democraci";0;33;8
"democrat";5;631;0
"democratcontrol";0;2;0
"demograph";0;16;22
"demolish";0;2;0
"demolit";0;5;0
"demon";3;0;0
"demonstr";102;65;0
"demor";0;10;0
"demosmonitor";1;0;0
"demott";0;10;0
"demur";10;23;0
"den";1;0;46
"dena";38;0;0
"dench";35;0;0
"deni";87;160;0
"denial";117;1;0
"denis";2;3;0
"denisof";2;0;0
"denni";52;76;0
"denounc";16;0;0
"dens";6;28;1
"densiti";0;6;0
"dent";35;0;0
"dental";52;28;0
"dentist";59;38;107
"denver";0;348;72
"deobandi";43;0;0
"deodor";0;0;42
"deomgraph";3;0;0
"depart";152;998;109
"departur";1;2;0
"depaul";0;2;0
"depend";105;286;144
"deperson";1;0;0
"depict";34;61;0
"deplet";0;8;0
"deplor";0;1;0
"deploy";0;1;0
"deport";0;29;0
"deposit";31;58;4
"depot";0;0;117
"depp";0;1;1
"deprav";1;0;0
"depress";25;4;35
"depriv";0;48;0
"dept";0;0;111
"deptford";0;29;0
"depth";2;36;34
"deputi";13;76;26
"derail";38;74;0
"derang";38;0;0
"derap";0;18;0
"derbi";0;7;68
"derebey";0;23;0
"deregul";0;14;0
"derek";12;44;0
"derek’";4;0;0
"derelict";1;1;0
"derid";0;20;0
"deriv";0;9;0
"dermabras";0;0;52
"dermat";42;0;0
"dermatologist";29;8;0
"derrick";12;46;92
"deruntz";0;16;0
"derwin";0;0;23
"des";37;30;0
"descend";47;1;0
"descent";1;0;0
"descentyour";0;4;0
"deschanel";0;30;0
"deschut";0;2;0
"describ";363;220;78
"descript";65;67;0
"descriptor";0;0;4
"desensit";0;0;63
"desert";111;34;0
"deserv";84;74;123
"deshun";0;1;0
"design";735;500;457
"desir";112;97;48
"desirethursday";0;0;1
"desk";206;74;23
"deskbound";0;1;0
"desktop";0;5;0
"desmirail";0;0;35
"desmond";9;0;0
"desol";2;22;0
"despair";0;4;63
"desper";136;40;93
"despis";2;0;4
"despit";184;372;54
"despot";0;5;0
"dessert";94;117;0
"destin";72;144;0
"destini";37;26;9
"destroy";75;20;88
"destruct";45;57;0
"det";0;13;0
"detach";0;23;0
"detail";370;264;357
"detail—it";4;0;0
"detain";0;31;0
"detaine";38;0;0
"detect";28;144;0
"detector";0;44;15
"detent";53;0;0
"deter";23;12;9
"deterior";12;29;0
"determin";185;166;1
"determinist";8;0;0
"deterr";7;0;0
"detest";0;5;0
"dethridg";0;30;0
"deton";14;0;0
"detour";40;0;0
"detract";0;7;0
"detriment";0;44;2
"detroit";91;192;55
"detroit”";16;0;0
"detroitbound";0;2;0
"detstyl";27;0;0
"deuc";32;0;0
"deugen";0;24;0
"deutsch";0;8;65
"dev";0;0;64
"deva";18;0;0
"devast";13;23;0
"develoop";0;0;3
"develop";539;483;118
"developerfix";0;0;1
"development";13;2;0
"devic";23;150;12
"devil";2;116;62
"devil�";12;0;0
"devil’";72;0;0
"devilslay";2;0;0
"devis";5;11;0
"devlinmik";1;0;0
"devoid";0;11;0
"devolv";0;25;0
"devonshir";17;0;0
"devot";97;48;14
"devote";0;29;0
"devour";24;0;0
"dew";0;24;0
"dewberri";38;0;0
"dewin";0;9;0
"dewitt";0;40;0
"dewyey";4;0;0
"dexia";0;8;0
"dexter";31;34;0
"dfl";0;0;43
"dhaka";6;14;0
"dharnoncourt";0;16;0
"dhillon";1;0;0
"dhudson";0;62;0
"diabet";15;53;30
"diabol";24;0;0
"diagnos";64;65;5
"diagnosi";41;12;29
"diagon";9;0;0
"diagram";1;0;0
"dial";2;148;74
"dialog";67;0;0
"dialogu";104;1;15
"dialysi";0;17;0
"diamond";12;53;10
"diamondback";0;36;0
"dian";41;81;0
"diana";42;49;23
"diann";0;4;0
"dianna";6;0;0
"diaper";168;3;0
"diari";75;0;0
"diarrhea";0;11;0
"dice";1;19;36
"dick";1;49;297
"dicken";11;0;0
"dickinson";0;63;0
"dickteas";0;0;7
"dickwad";26;0;0
"dictat";0;66;0
"dictionari";20;0;47
"dictum";27;0;0
"did";1909;1189;2331
"diddi";0;0;4
"diddo";0;44;0
"didid";2;0;0
"didn�t";0;12;0
"didn’t";606;0;0
"didnt";523;845;795
"didst";10;0;0
"didyouknow";0;0;68
"die";660;401;252
"diecut";7;0;0
"diegnandmiddlesex";0;3;0
"diego";0;197;82
"diehard";0;0;31
"dieoff";0;41;0
"diesel";0;37;0
"diet";57;2;39
"dietari";22;0;0
"dieter";0;0;13
"dietitian";0;38;0
"dietrib";0;0;48
"differ";1462;644;243
"differencemak";0;21;0
"difficult";210;255;103
"difficulti";63;52;63
"diffus";0;37;0
"dig";2;37;2
"digest";14;0;0
"diggler";1;0;0
"digi";60;0;65
"digiday";0;0;4
"digiservic";0;0;1
"digit";41;109;183
"digress";1;0;0
"diii";28;0;0
"diiz";0;0;54
"dijon";0;4;0
"dilapid";0;47;0
"dilat";0;23;0
"dilettant";10;0;0
"dilig";0;3;0
"dill";1;0;0
"dillard";11;13;0
"dillingham";9;0;0
"dillon";0;26;0
"dilma";7;0;0
"dim";1;70;0
"dime";0;5;0
"dimens";36;8;0
"dimensions’";26;0;0
"diminut";0;62;0
"dimon";0;0;5
"dimora";0;51;0
"dimpl";0;0;3
"din";0;1;0
"dine";3;70;33
"diner";0;107;0
"ding";0;0;1
"dingel";0;37;0
"dinner";228;156;170
"dinnertim";0;10;0
"dinosaur";0;74;0
"dinuga";1;0;0
"dioxid";31;0;0
"dip";121;18;0
"dipdy";0;0;63
"diplomat";0;73;0
"dipoto";0;43;0
"dipper";0;12;0
"diptych”";16;0;0
"dire";43;2;0
"direct";443;550;139
"direct’";1;0;0
"direction";0;0;2
"director";235;736;155
"dirk";1;0;0
"dirt";0;17;51
"dirtbagdetectorchalleng";5;0;0
"dirti";151;45;55
"dis";0;0;40
"disabilities�i";7;0;0
"disabl";58;104;0
"disadvantag";19;7;0
"disagr";12;39;0
"disagre";15;72;73
"disappear";54;29;1
"disappoint";160;143;105
"disarm";0;2;0
"disassembl";0;46;0
"disassoci";0;6;0
"disast";114;52;78
"disastr";0;49;0
"disbelief";0;2;0
"disc";27;44;3
"discard";19;40;0
"discerned”";7;0;0
"discharg";0;1;0
"discipl";5;0;0
"disciplin";71;58;44
"disciplinari";0;0;23
"discipline�mayb";1;0;0
"disclos";12;46;0
"discomfort";0;0;1
"disconcert";32;0;0
"disconnect";0;0;2
"discontent";0;0;9
"discord";10;0;0
"discount";0;59;98
"discourag";0;35;0
"discov";151;125;41
"discoveri";58;3;38
"discrep";14;0;0
"discret";8;19;0
"discretionari";0;29;0
"discrimin";55;69;0
"discuss";305;271;231
"discussions”";0;34;0
"disdain";8;0;0
"disdaincongress";13;0;0
"diseas";198;121;37
"disench";27;0;0
"disenfranchis";0;43;0
"disengag";0;0;70
"disgruntl";10;0;0
"disgust";75;0;137
"disgustingi";1;0;0
"dish";171;232;0
"dishonest";0;0;26
"dishonesti";0;0;26
"dishonor";0;0;32
"dishwash";3;1;0
"disillus";0;1;0
"disinfect";8;0;0
"disintegr";1;28;0
"disjoint";0;3;0
"disk";56;0;0
"dislik";16;3;83
"dislikeasparagus";1;0;0
"disloc";16;0;0
"dismal";48;0;0
"dismantl";12;4;0
"dismay";8;29;0
"dismiss";46;3;0
"disney";160;104;5
"disneyland";0;0;74
"disneymarvel";2;0;0
"disord";171;88;0
"dispar";3;5;0
"disparag";43;0;0
"dispass";0;10;0
"dispassion";0;1;0
"dispatch";25;21;0
"dispel";0;0;24
"dispens";1;39;0
"dispensari";0;2;0
"dispers";1;2;0
"displac";21;0;0
"display";127;149;60
"dispos";97;28;0
"disposing�";0;28;0
"disposit";0;2;0
"disproportion";92;9;0
"disprov";23;0;0
"disput";27;52;0
"disquis";4;0;0
"disregard";30;3;0
"disrespect";30;0;73
"disrupt";54;1;0
"diss";6;0;117
"dissanayak";14;0;0
"dissapoint";1;0;0
"dissatisfact";16;0;0
"dissatisfi";7;0;0
"dissect";0;33;0
"dissens";0;0;6
"dissent";0;57;0
"dissid";0;41;0
"dissip";50;0;0
"dissoci";4;0;0
"dissolv";19;31;0
"disson";0;19;0
"dissuad";0;6;0
"distanc";47;5;0
"distant";0;0;7
"distbreweri";0;0;42
"distemp";8;0;0
"distil";28;0;0
"distilleri";31;0;0
"distinct";67;0;0
"distinguish";17;0;0
"distort";3;0;29
"distract";184;68;4
"distraught";0;6;0
"distress";107;0;0
"distribut";79;97;0
"distributor";0;14;0
"district";92;931;82
"distrust";0;2;0
"disturb";90;44;5
"ditch";0;0;65
"dither";1;0;0
"div";30;0;0
"diva";40;2;11
"dive";2;71;0
"diver";0;2;0
"diverg";0;9;0
"divers";85;190;35
"diversifi";0;51;0
"divert";0;41;0
"divid";74;147;48
"divin";82;0;0
"divincenzo";0;34;0
"divis";0;377;0
"divisionlead";0;31;0
"divorc";80;24;0
"divvi";25;0;0
"dixi";0;18;6
"dixieland";0;0;6
"dixon";27;2;1
"diy";3;0;0
"dizerega";28;0;0
"dizzi";6;1;0
"djing";0;0;53
"djokov";0;15;0
"djs";0;0;2
"dls";0;0;7
"dmitri";0;4;0
"dna";29;56;43
"dnd";0;0;21
"dnoch";0;0;61
"dnr";0;30;0
"dnrs";0;9;0
"dnt";0;0;27
"do”";50;18;0
"do�a";2;48;0
"dobb";0;30;0
"doberman";0;1;0
"doc";4;35;52
"docil";22;0;0
"dock";5;49;0
"doctor";85;247;43
"doctor”";1;0;0
"doctrin";1;22;0
"docu";0;0;59
"document";86;207;85
"documentari";62;6;0
"dodg";0;97;0
"dodger";0;75;0
"doe";1226;719;959
"doea";0;0;1
"does”";34;0;0
"doesn’t";755;0;30
"doesnt";138;620;511
"doest";0;0;5
"doff";0;21;0
"dog";300;138;356
"doggi";21;1;0
"dogma";32;0;0
"dogwood";0;20;0
"doh";3;0;4
"doha";22;0;0
"doi";3;0;0
"doin";0;0;101
"doj";14;0;0
"dolan";0;95;0
"dolc";0;46;0
"doll";25;20;165
"dolla";0;22;0
"dollar";64;195;305
"dollhous";1;0;0
"dolli";0;3;0
"dollop";0;40;0
"dolor";0;40;0
"dolphin";0;64;110
"dom";20;0;0
"doma";0;0;8
"domain";23;25;0
"dome";7;8;0
"domest";0;70;0
"domin";14;50;94
"dominik";52;0;0
"dominion";26;0;0
"dominiqu";39;0;27
"don";44;71;79
"don�t";0;35;0
"don’t";1873;0;124
"don’t”";4;0;0
"donald";27;68;1
"donat";59;156;167
"dondo";40;0;0
"done";733;422;842
"done�";0;35;0
"done—most";41;0;0
"done”";0;2;0
"done’";39;0;0
"donia";0;37;0
"donkey";6;0;0
"donna";0;44;0
"donni";0;44;0
"donor";28;51;50
"donorsubscrib";0;0;71
"donovan";0;37;52
"dont";1088;1064;4451
"dontgo";0;0;41
"donut";0;0;72
"donutswher";0;0;22
"doo";5;0;0
"doodl";29;0;0
"doofus";41;0;0
"dooley";0;15;0
"doom";115;1;0
"doomsday";30;0;0
"door";435;273;122
"doorbel";33;0;15
"doorsoff";0;16;0
"doorway";7;0;0
"doover";0;43;44
"dope";41;8;138
"dopest";0;0;38
"dord";0;0;3
"dori";3;0;34
