"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"non-authorit";27;0;0
"non-christian";1;0;0
"non-driv";42;0;0
"non-english";10;0;0
"non-fict";17;0;0
"non-grasp";0;0;47
"non-hummus";6;0;0
"non-leth";41;0;0
"non-m";0;0;7
"non-muslim";16;0;0
"non-negotiable";0;0;26
"non-profit";2;0;57
"non-profit/associ";0;0;2
"non-profits";8;0;0
"non-rejecting";0;0;47
"non-religi";20;0;0
"non-seller";6;0;0
"non-spam";0;0;38
"non-specif";27;0;0
"non-stop";0;0;70
"non-white";1;0;0
"nonalcohol";0;21;0
"noncompetit";0;1;0
"nonconfer";0;38;0
"noncontact";0;1;0
"nondesign";0;10;0
"none";192;179;59
"nonexist";2;0;0
"nonfeder";0;9;0
"noninfring";6;0;0
"noninterestbear";0;6;0
"nonjewish";0;37;0
"nonjudici";0;10;0
"nonlifethreatening";0;20;0
"nonmotor";0;38;0
"nonnat";0;41;0
"nono";0;27;0
"nonpartisan";0;7;0
"nonporsch";0;10;0
"nonprofit";29;117;0
"nonviol";0;6;0
"nonweekend";0;5;0
"noodl";0;45;4
"noodle";35;0;0
"noodlecat";0;4;0
"noodles";13;18;0
"nook";0;51;0
"noon";6;74;37
"nope";42;0;61
"nor";147;83;2
"nora";0;19;0
"nordic";0;1;0
"nordonia";0;1;0
"nordstrom";0;5;0
"norfolk";0;0;43
"nori";0;30;0
"norm";2;6;0
"norm-set";39;0;0
"normal";270;127;103
"normal”";0;23;0
"norman";0;0;62
"normandy";10;0;0
"norquist";0;2;4
"norr";0;30;0
"norri";1;0;0
"north";170;518;148
"north-western";1;0;0
"northeast";3;228;30
"northern";108;108;0
"northernmost";0;35;0
"northfield";0;7;0
"northgat";12;0;0
"northway";36;0;0
"northwest";0;52;60
"northwood";0;0;29
"norton";0;0;43
"norway";0;25;0
"norwegian";30;0;0
"nose";158;161;143
"nose-blowing";3;0;0
"nosebleed";0;45;0
"noser";26;0;0
"noses’";32;0;0
"nostalgia";1;0;0
"not";8386;5312;6248
"not-defens";14;0;0
"not-for-profit";25;0;0
"not-p";8;0;0
"not-so-great";12;0;0
"notabl";76;22;0
"notax";0;30;0
"notch";0;0;18
"note";318;362;81
"note-";7;0;0
"notebook";9;60;53
"noted";0;0;31
"notes";65;2;41
"noteworthi";42;28;0
"noth";659;270;617
"nothin";0;0;69
"nothing";112;0;108
"notic";244;163;282
"notice";79;0;0
"noticeably";0;0;37
"noticed";27;0;87
"noticers";42;0;0
"notices";0;9;0
"notif";8;0;3
"notifi";36;18;0
"notion";32;118;62
"notiv";0;1;0
"notori";0;6;0
"notorieti";0;33;0
"notr";0;95;0
"notsosexi";0;13;0
"nottingham";1;47;57
"notwithstand";14;0;0
"nouri";7;0;0
"nourish";1;0;0
"nous";1;0;0
"nouveau";0;10;0
"nov";5;122;109
"novacet";42;0;0
"novel";380;118;62
"novelist";19;26;0
"novella";0;0;7
"novels";49;0;57
"novelti";29;36;0
"novemb";60;3;31
"november";82;9;44
"novick";0;39;0
"now";3206;2083;4750
"now--th";0;0;1
"now’";43;0;0
"nowaday";2;0;34
"nowadays";90;0;0
"nowak";0;66;0
"nowdeceas";0;11;0
"nowher";0;50;0
"nowhere";0;0;53
"nowicki";0;5;0
"nowitzki";0;2;0
"noy";43;0;0
"noys’";43;0;0
"nps";0;0;23
"npsgov";0;2;0
"nsr";0;0;5
"ntpg";33;0;0
"ntsc";1;0;0
"nuala";86;0;0
"nuanc";0;21;0
"nuance";0;0;71
"nuclear";172;65;0
"nucleararm";0;35;0
"nude";13;0;0
"nudg";39;0;0
"nudge";2;0;0
"nug";0;0;2
"nugget";0;40;46
"nuggets";0;0;33
"nuke";26;0;0
"nullifi";0;5;0
"numb";0;1;0
"number";703;469;381
"numbers";80;49;39
"numer";89;57;44
"nummi";0;1;0
"nun";22;0;0
"nunez";0;0;9
"nuns";0;1;0
"nuptial";1;0;0
"nurs";185;33;0
"nurseri";38;0;0
"nursing";32;0;0
"nurtur";47;0;0
"nurture";34;0;0
"nut";3;42;42
"nut/se";39;0;0
"nutella";0;0;33
"nutley";0;1;0
"nutridg";0;0;32
"nutrient";2;10;5
"nutriti";0;11;0
"nutrition";0;48;0
"nutritious";3;0;0
"nuts";39;36;9
"nutshell";10;0;0
"nutti";0;37;37
"nutty";14;0;0
"nuzzl";29;0;0
"nvic";25;0;0
"nvr";0;0;9
"nwa";6;0;0
"nxt";0;0;76
"nybas";0;3;0
"nyc";0;0;268
"nye";0;36;61
"nyemy";0;0;1
"nymagylezcg";0;2;0
"nypd";0;37;4
"nys";39;0;0
"nyt";0;0;53
"nyu";0;0;1
"o_o";0;0;73
"o’shea";22;0;0
"oahus";0;40;0
"oak";0;51;0
"oakland";0;128;4
"oaks";0;20;0
"oakvill";7;0;0
"oath";42;26;0
"oatmeal";2;0;6
"oats";0;9;0
"obadiah";25;0;0
"obama";121;527;91
"obama’";11;0;0
"obamas";0;0;14
"obedi";35;0;0
"ober";0;34;0
"oberkfel";5;0;0
"oberlin";0;16;0
"obes";1;76;0
"obesityrel";0;28;0
"obey";1;0;0
"object";48;62;116
"objective";31;0;0
"oblig";46;57;0
"obligatori";4;0;0
"oblisk";0;28;0
"obliter";21;0;0
"obnoxious";1;0;0
"obrador";0;13;0
"obrien";0;17;0
"obscene";0;0;68
"obscur";4;0;0
"observ";53;94;55
"observant";1;0;0
"observations";2;0;0
"observer";31;0;0
"observing";25;0;0
"obsess";41;70;65
"obsessed";10;0;0
"obsessivecompuls";0;23;0
"obstacl";6;0;0
"obstetr";0;2;0
"obstetrics";0;2;0
"obstruct";0;88;0
"obtain";2;111;0
"obvi";0;0;1
"obvious";266;207;163
"obviously";72;65;1
"obviously-but";0;0;4
"ocala";0;26;0
"occas";75;44;0
"occasion";3;64;14
"occasions";0;23;0
"occassion";0;0;10
"occhipinti";0;29;0
"occup";25;18;0
"occupation";0;5;0
"occupi";75;57;1
"occupy";0;0;42
"occur";246;106;0
"occurred";24;0;0
"occurs";1;0;0
"ocd";30;0;0
"ocean";48;81;54
"oceanbowl";4;0;0
"oceanside";0;0;1
"oclock";0;26;51
"ocnsistently";2;0;0
"oct";0;298;0
"octan";0;0;60
"octavius";7;0;0
"octob";81;165;136
"october";31;30;59
"octopus";7;0;0
"octuplet";0;35;0
"octuplets";0;35;0
"odc";0;23;0
"odd";79;110;72
"oddly";4;0;0
"odds";16;0;0
"odes";1;0;0
"odom";0;12;0
"odonnel";0;26;0
"odors";0;5;0
"odus";15;0;0
"odyssey";0;27;0
"oen";0;12;0
"oeuvre";1;0;0
"oew";43;0;0
"ofallon";0;41;0
"off";1665;1448;1635
"off-lic";9;0;0
"off-product";17;0;0
"off-put";3;0;0
"off-season";0;0;1
"off-set";44;0;0
"off’";22;0;0
"offbroadway";0;37;0
"offcut";32;0;0
"offdry";0;7;0
"offduti";0;2;0
"offend";1;80;0
"offenders";0;0;1
"offens";4;253;36
"offense";10;9;0
"offenses";0;7;0
"offensive";0;49;15
"offer";313;784;142
"offered";0;32;0
"offering";19;0;0
"offers";0;0;61
"offfield";0;31;0
"offic";377;1093;282
"office";51;422;84
"office�";0;1;0
"officer";2;83;0
"officers";0;101;0
"offices";6;27;0
"offici";121;972;176
"official";30;25;126
"officials";27;12;0
"officiated";0;2;0
"officiating";0;30;0
"offleash";0;6;0
"offlin";0;0;23
"offline";0;0;62
"offroad";0;3;0
"offseason";0;207;66
"offset";0;38;0
"offshor";0;16;0
"offspr";27;0;0
"offspring";44;0;0
"oft";40;0;0
"oftbeaten";0;31;0
"often";740;632;140
"ogr";0;23;0
"ohar";0;17;0
"ohdamn";0;0;1
"ohh";4;0;1
"ohhhh";36;0;0
"ohio";26;939;92
"ohioana";0;0;1
"ohlon";0;2;0
"ohmygod";0;0;1
"ohsaa";0;1;0
"ohsus";0;31;0
"oic";0;0;9
"oil";258;118;208
"oiler";0;2;0
"oink";0;28;0
"oit";0;0;12
"ojukwu";0;18;0
"okafor";0;0;59
"okalahoma";0;0;59
"okamoto";0;21;0
"okay";155;8;510
"okayi";0;0;1
"okc";0;0;104
"oke";28;0;0
"okinawa";45;0;0
"okken";5;0;0
"oklahoma";0;36;56
"olaf";1;0;0
"olc";0;0;60
"old";1197;688;894
"old-fashion";10;0;0
"old-fuck";6;0;0
"old-school";22;0;0
"old-styl";48;0;0
"old-tim";9;0;0
"older";357;64;47
"oldest";11;37;0
"oldfashion";0;7;0
"olds";3;0;0
"oldwick";0;7;0
"ole";17;51;70
"olentangy";0;2;0
"olga";4;0;0
"oli";0;0;59
"oliv";92;76;12
"olmst";0;25;0
"olvido";0;0;3
"olymp";1;128;62
"olympia";0;0;4
"omaha";0;0;27
"omalley";0;88;0
"omara";0;8;0
"omea";0;1;0
"omelet";0;0;9
"omfg";0;0;87
"omg";0;0;777
"omi";44;0;0
"omic";0;13;0
"omin";7;10;0
"omit";53;0;0
"omnipresence";4;0;0
"omnisci";4;0;0
"omnova";0;6;0
"on-sit";9;0;0
"on…";19;0;0
"onboard";0;33;0
"onc";898;535;360
"once";102;33;133
"once-poor";7;0;0
"onceinalifetim";0;17;0
"ondemand";0;37;47
"one";6179;3751;4230
"one-hit";0;0;51
"one-hour";0;0;44
"one-month";24;0;0
"one-note";44;0;0
"one-pli";0;0;32
"one-year";0;0;2
"one…";1;0;0
"one’";104;0;0
"one❤";0;0;82
"oneal";0;22;0
"onee";0;0;21
"onego";0;18;0
"oneofakind";0;40;0
"oneoff";0;1;0
"oner";0;3;0
"onerous";0;43;0
"ones";118;12;55
"onetim";0;44;0
"oneyear";0;21;0
"onez";0;0;61
"ongo";53;109;0
"onion";102;122;1
"onions";27;0;15
"onli";2532;1440;1868
"onlin";243;252;203
"online";95;100;6
"onlooker";0;35;0
"only";23;9;86
"onofr";0;4;0
"onscreen”";0;3;0
"onsit";0;35;0
"onstage";0;23;0
"ontario";0;0;36
"onto";282;192;18
"onus";23;0;0
"onward";17;0;52
"ooh";0;0;3
"ooh-ooh";0;0;24
"oops";32;0;5
"ooz";0;34;0
"oozy";14;0;0
"opal";2;0;0
"open";546;1334;484
"open-fac";5;0;0
"openair";0;6;0
"openbar";0;4;0
"opener";24;0;0
"opening";47;14;0
"openingnight";0;38;0
"openings";54;15;0
"openness—which";0;2;0
"openwheel";0;32;0
"oper";283;369;139
"opera";0;53;0
"operate";0;66;0
"operates";0;1;0
"operation";19;81;0
"operations";0;62;0
"opinion";301;90;14
"opinions";19;0;21
"oppon";17;121;0
"opponent";0;34;36
"opponents";14;18;0
"opportun";156;303;29
"opportunit";11;0;0
"opportunities";17;27;0
"opportunity";15;31;75
"oppos";178;177;8
"opposed";19;0;0
"opposit";343;117;28
"opposition";0;20;0
"oppress";12;0;0
"oppression";0;0;2
"opps";0;0;1
"oprah";0;58;0
"opri";0;32;0
"opt";43;0;57
"optician";28;0;0
"optim";4;75;0
"optimist";0;6;19
"option";216;195;196
"options";54;3;0
"or…";1;0;0
"or…mak";7;0;0
"oral";2;34;32
"orang";240;151;52
"orange";0;15;0
"orange-fac";14;0;0
"orange-i";15;0;0
"oranges";38;0;0
"orator";0;1;0
"orayen";0;0;23
"orbit";0;0;54
"orbitz";3;0;0
"orc";1;0;0
"orchard";0;42;0
"orchestra";22;75;0
"orchid";12;0;0
"ordain";15;0;0
"order";613;419;381
"ordered";28;0;0
"orders";0;6;0
"ordin";0;14;0
"ordinari";85;0;0
"ordinarily";49;0;0
"ore-ida";22;0;0
"oregon";19;611;7
"oregon/washington";1;0;0
"oregonian";0;103;0
"oreilli";0;37;0
"oreo";22;0;0
"org";2;0;62
"org/support";0;0;38
"organ";302;448;138
"organis";50;0;0
"organisation";27;0;0
"organization";25;37;0
"organizations";0;5;0
"organizer";30;0;0
"organizing";0;0;22
"orgasm";0;0;63
"orient";10;36;9
"orientation";26;2;0
"oriented";4;0;0
"orifices";21;0;0
"orig";0;0;44
"origin";200;225;78
"original";9;23;0
"originality";2;0;0
"orin";0;8;0
"oriol";0;34;28
"orlando";33;81;25
"orlean";7;38;62
"orlova";0;42;0
"ornament";20;0;0
"orphanag";18;11;0
"orphanz™";0;0;45
"ortega";0;50;0
"ortiz";0;1;0
"orwel";0;0;58
"orwellian";32;0;0
"osama";5;27;58
"osborn";1;0;25
"osborne";0;23;0
"osborne’";42;0;0
"oscar";0;2;93
"oshel";0;25;0
"oshi";0;54;0
"oshie";0;6;0
"osia";0;7;0
"oskar";2;0;0
"oso’";5;0;0
"ossi";14;0;0
"ostens";0;42;0
"osteoporosi";0;0;4
"ostler";0;7;0
"ostrava";0;3;0
"osu";0;7;0
"oswald’";1;0;0
"oth";0;0;11
"other";3125;2600;1473
"other…";1;0;0
"other”";15;0;0
"other’";3;0;0
"otherness";43;0;0
"others";179;42;145
"otherwis";82;11;0
"otherwise";23;81;0
"otherworld";0;1;0
"ottawa";21;0;0
"otto";34;0;0
"ottolenghi";0;26;0
"ottoman";2;0;0
"ouch";3;0;48
"ought";53;22;54
"ouija";34;0;0
"ounc";1;44;0
"our";4023;2156;3455
"ours";0;0;108
"ourself";10;0;0
"ourselv";183;117;42
"ourselves";36;36;49
"out";5515;3448;5061
"out-";0;0;53
"out-of-control";8;0;0
"outa";0;0;50
"out…";10;0;0
"out”";0;4;0
"outag";0;2;0
"outbreak";26;24;0
"outburst";0;0;4
"outcom";19;121;0
"outcome";7;40;0
"outcomes";7;37;0
"outcri";0;46;0
"outdat";40;0;0
"outdon";1;0;0
"outdoor";53;118;30
"outdoors";8;30;69
"outer";0;0;52
"outerwear";0;18;0
"outfield";0;119;0
"outfit";64;16;2
"outfits";0;0;1
"outfitt";0;0;11
"outgo";0;8;0
"outing";0;34;8
"outlaw";123;0;0
"outlet";1;13;0
"outlets";0;47;0
"outlier";0;5;0
"outlin";43;4;0
"outliv";0;35;0
"outlook";39;55;0
"outmaneuv";0;5;0
"outnumbered";17;37;0
"outofst";0;30;0
"outoftheordinari";0;5;0
"outpati";0;0;66
"outplay";0;4;0
"outpour";35;10;0
"output";18;0;0
"outputs";18;0;0
"outrag";17;5;0
"outrage";0;70;0
"outrageous";31;0;0
"outreach";0;26;0
"outrebound";0;26;0
"outright";0;42;0
"outs";0;35;0
"outsanta";0;4;0
"outscor";0;5;0
"outsid";309;402;282
"outside";35;34;61
"outside-";0;0;53
"outsourc";0;35;0
"outsourced";0;0;3
"outspoken";0;6;0
"outstand";13;4;9
"outstanding";0;0;28
"outt";0;0;31
"outta";4;0;68
"outtake";29;0;0
"outward";18;0;0
"ova";0;0;6
"ovadya";0;3;0
"oval";0;2;0
"ovals";17;0;0
"ovat";0;27;0
"ovation";0;35;0
"ovechkin";0;0;5
"oven";29;34;0
"oven/fireplace";0;0;3
"over";2491;1790;1153
"over-us";23;0;0
"over/und";0;0;32
"overal";57;273;6
"overall";12;45;21
"overblown";0;10;0
"overboard";0;40;0
"overbought";43;0;0
"overcast";0;0;3
"overcom";105;36;0
"overcook";35;0;0
"overcrowd";0;35;0
"overdon";30;0;0
"overdraft";0;6;0
"overdu";1;0;0
"overdue";43;0;0
"overextend";0;32;0
"overflow";8;0;0
"overgrown";14;0;0
"overhand";0;0;36
"overhead";24;0;0
"overheads";4;0;0
"overheard—i";5;0;0
"overlay";0;44;0
"overload";0;33;0
"overlook";0;21;0
"overmatched";38;0;0
"overnight";0;0;34
"overpack";0;0;55
"overpar";0;19;0
"overpopul";27;0;0
"overpow";29;0;0
"overpr";25;19;0
"overqualifi";0;1;0
"overreact";20;6;0
"overrid";37;0;14
"overrun";0;40;0
"overs";0;21;0
"overse";0;69;0
"oversea";20;0;0
"overseas";0;47;0
"overseen";0;1;0
"overshadow";19;11;0
"oversight";0;110;3
"overslept";4;0;9
"overstated";0;1;0
"overt";17;8;0
"overtak";1;0;2
"overthrow";62;0;0
"overtim";0;71;84
"overtime";0;16;49
"overturn";2;26;0
"overund";0;1;0
"overus";0;40;0
"overview";0;22;0
"overweight";0;43;44
"overwhelm";129;22;67
"overwhelmed";9;0;0
"overwhelming";9;0;0
"oviedo";0;22;0
"oviedobas";0;25;0
"ovocontrol";41;0;0
"owe";102;32;24
"owen";0;2;60
"owi";6;0;0
"owl";22;40;0
"owls";0;0;12
"own";1290;863;255
"owner";47;446;16
"owners";0;45;0
"owners’";31;0;0
"ownership";8;14;0
"owt";0;0;62
"owyang";0;0;16
"oxbow";0;26;0
"oxford";136;0;0
"oxidising";39;0;0
"oxymoron";0;16;0
"oxytocin";0;4;0
"oyster";7;72;0
"ozark";0;18;0
"ozick";0;0;2
"ozil";44;0;0
"p-p";0;0;5
"p&b";38;0;0
"p/a";4;0;0
"pablo";5;0;0
"pac";0;6;21
"pace";155;77;24
"pacer";0;0;17
"pacers";0;0;47
"pachelbel";0;14;0
"pacif";57;86;0
"pacific";7;23;26
"pack";225;94;84
"packag";71;136;36
"package";30;31;0
"packaging";3;0;0
"packed";28;0;0
"packer";0;1;0
"pacquola";44;0;0
"pacs";0;1;0
"pact";0;41;0
"pad";39;49;21
"paddi";0;4;0
"paddl";32;0;0
"paddling";9;0;0
"padr";0;23;0
"padron";1;0;0
"pads";1;1;0
"paella";0;102;0
"pagan";2;0;0
"page";384;246;359
"pageant";0;45;0
"pages";24;0;28
"paid";221;368;15
"paige";0;17;0
"paik";0;30;0
"pain";428;168;117
"paine";0;25;0
"painful";11;0;41
"painless";34;0;0
"painstak";6;0;0
"paint";180;95;54
"paintbal";0;0;6
"painter";0;0;23
"painting";4;36;0
"paintings";38;0;0
"pair";207;187;95
"pairings";0;27;0
"pairs";38;0;0
"pajama";0;0;69
"pajamas";0;20;0
"pajarito";0;0;2
"pajo";0;17;0
"pakhtunkhwa";6;0;0
"pakistan";43;79;0
"pakistani";0;44;0
"pal";1;9;0
"palac";31;4;0
"palace";125;0;0
"palaeontolog";4;0;0
"palat";44;0;0
"palate";0;33;0
"pale";33;4;31
"palestin";0;10;0
"palestine";0;26;0
"palett";0;17;0
"palette";24;0;0
"pali";0;2;0
"pallant";0;8;0
"palliat";0;15;0
"palm";43;30;2
"palma";3;0;0
"palmer";0;23;0
"palmetto";0;0;20
"palms";3;0;0
"palo";0;61;0
"palpabl";5;0;0
"palsy";0;0;29
"paltrow";2;1;0
"pam";0;57;0
"pamela";31;0;4
"pamper";31;0;0
"pamphlets";32;0;0
"pan";55;83;0
"pan-and-scan";1;0;0
"panama";1;0;0
"pancak";49;38;2
"pancakes";0;26;0
"panchayat";22;0;0
"pandora";2;12;1
"pandora’";26;0;0
"pane";4;0;0
"panel";31;144;65
"panelist";0;35;0
"panelists";0;0;11
"panera";0;0;22
"pangilinan";0;44;0
"pango";0;18;0
"pangos";0;18;0
"panic";102;6;34
"panna";0;26;0
"panova";0;24;0
"pant";0;18;177
"panther";0;126;0
"panthers";0;14;0
"panties";20;0;0
"pantomim";2;0;0
"pantri";16;0;0
"pantry";29;0;0
"pants";13;0;50
"pantyhos";7;0;0
"pao";1;0;0
"paola";0;0;58
"pap";22;0;0
"papa";0;0;43
"papademo";1;0;0
"papal";32;0;0
"papalexi";0;30;0
"paper";868;223;101
"paper-clip";5;0;0
"paper&go";0;0;56
"papers";41;34;0
"paperthin";0;36;0
"paperwork";0;22;0
"papouspizza";0;0;22
"paprika";8;0;0
"par";37;0;0
"parachut";35;0;24
"parad";28;9;0
"parade";0;48;0
"paradigm";0;0;61
"paradis";0;23;32
"paradisus";3;0;0
"paradox";0;0;120
"paradzik";0;27;0
"paragon";0;34;0
"paragraph";1;0;0
"paraleg";19;0;0
"parallel";33;6;0
"paralys";1;0;0
"paralyt";23;0;0
"paralyzed";14;0;0
"paramed";0;12;0
"paramilitari";14;3;0
"paramount";28;32;48
"paranoia";52;0;0
"paranoid";14;0;0
"parapet";8;0;0
"paraphras";22;25;0
"parapsycholog";4;0;0
"parasol";7;0;0
"parasuicid";5;0;0
"paratha";7;0;0
"parchment";3;0;0
"parent";375;355;96
"parent/teach";41;0;0
"parenthood";0;6;0
"parentingunpluggedradio";0;0;2
"parents";125;17;0
"parera";0;29;0
"parfait";0;0;33
"parfum";38;0;0
"pari";52;15;25
"paris";1;81;0
"paris-bas";3;0;0
"parish";15;0;14
"parisian";0;48;0
"park";212;853;180
"parka";0;5;0
"parker";0;42;1
"parking";1;47;0
"parkinson’";55;0;0
"parkinson’s";31;0;0
"parks";0;28;61
"parkway";0;28;0
"parliament";8;48;0
"parlor";45;0;0
"parm";0;0;23
"parma";0;26;0
"parmesan";2;0;5
"parodi";0;4;0
"parol";0;42;0
"parq";0;0;1
"parrington";0;0;39
"parrot";35;0;18
"parsley";65;27;0
"parson";0;0;36
"parsons";0;18;0
"part";1037;941;585
"part-tim";4;0;0
"part…";54;0;0
"parthiva";9;0;0
"parti";328;321;657
"partial";0;40;58
"particip";272;165;71
"participants";0;0;18
"participate";42;36;0
"participated";3;0;0
"participatori";74;0;0
"particular";455;190;27
"parties";3;3;4
"partisan";0;49;0
"partit";10;0;0
"partly";1;0;0
"partner";111;62;63
"partners";36;0;0
"partnership";1;156;0
"partnerships";26;0;0
"parton";0;3;0
"parts";24;1;29
"parttim";0;74;0
"parttimers";0;27;0
"party";55;45;210
"partyback";0;1;0
"partying";13;0;1
"pasadena";16;46;0
"pascal";0;7;50
"pasco";1;15;0
"paso";0;1;3
"pasok";34;0;0
"pass";603;647;365
"passag";1;49;0
"passaic";0;44;0
"passed";9;0;0
"passeig";0;0;1
"passeng";85;30;0
"passengers";45;0;0
"passersbi";0;2;0
"passes";35;0;0
"passing";4;0;15
"passion";71;173;93
"passions";31;0;0
"passiv";74;0;52
"passover";0;0;2
"passport";8;0;0
"password";33;0;0
"past";636;589;321
"paste";21;4;0
"pastel";34;0;0
"pasti";0;0;31
"pasties";0;0;4
"pastimes";0;15;0
"pastor";99;10;0
"pastrami";0;0;6
"pastri";0;70;0
"pat";150;150;2
"patch";71;3;45
"patent";128;52;0
"patente";6;0;0
"patents";13;0;0
"paternal";17;0;0
"paterno";0;0;43
"paterson";0;45;0
"path";84;70;35
"pathet";0;0;39
"pathetic";0;39;0
"pathfind";0;35;0
"patho";9;0;0
"patholog";2;0;0
"pathos";9;0;0
"pathos--at";9;0;0
"pati";11;0;0
"patienc";16;8;45
"patience";48;0;35
"patient";202;216;0
"patient’";37;0;0
"patiently";14;0;0
"patients";0;26;0
"patio";0;0;81
"patriarch";0;23;0
"patricia";29;15;0
"patrick";0;8;76
"patrik";0;6;0
"patriot";5;60;81
"patriots";0;11;2
"patrol";0;34;0
"patron";0;66;3
"pattern";419;64;0
"patterns";60;13;1
"patterson";52;6;2
"patti";71;22;11
"pattinson";28;0;0
"pattison";5;0;0
"patton";0;46;38
"patty";27;0;0
"pauh";1;0;0
"paul";158;176;128
"paula";0;14;0
"paulin";22;0;0
"paulo";1;0;57
"paulson";0;41;0
"paus";4;0;0
"pave";0;37;8
"paved";0;4;0
"pavilion";0;14;0
"pavillion";0;0;35
"pavonia";0;17;0
"paw";21;0;0
"pawlenti";0;23;0
"paws";0;0;58
"paxahau";0;44;0
"paxton";0;0;24
"pay";491;743;398
"paycheck";0;0;73
"payment";92;122;3
"payments";43;11;43
"payoff";0;13;0
"payout";1;0;0
"paypal";22;0;0
"payrol";0;46;0
"payroll";0;87;0
"payton";0;11;0
"paytoplay";0;4;0
"paz";0;27;0
"pbl";0;0;5
"pbs";0;4;0
"pcc";0;13;0
"pcs";40;41;62
"pct";0;0;1
"pdf";4;0;0
"pdt";0;72;0
"pdx";0;0;32
"pea";44;44;50
"peac";163;77;107
"peace";83;23;87
"peaceful";3;0;0
"peach";3;62;0
"peacock";0;4;0
"peahead";0;0;50
"peak";20;39;68
"peakseason";0;10;0
"peal";0;90;0
"peanut";40;2;68
"pear";13;14;0
"pearc";1;0;0
"pearl";150;50;63
"pears";2;0;0
"peart";0;88;0
"peas";0;0;42
"peasant";0;0;5
"peasley";10;0;0
"pecan";2;0;0
"peck";0;1;0
"peculiar";29;14;0
"pedagogi";6;0;0
"pedal";0;4;19
"peddl";1;0;0
"pedersonwilson";0;1;0
"pedest";0;9;0
"pedestrian";42;5;0
"pediatrician";0;38;0
"pedicur";7;0;0
"pedomet";0;31;0
"pedro";0;56;17
"pee";25;0;108
"peed";21;0;0
"peek";13;0;2
"peel";39;19;0
"peeled";30;19;0
"peep";8;0;149
"peeps";0;0;64
"peer";48;28;2
"pegs";2;0;0
"peic";0;0;3
"peke";0;33;0
"pekka";0;15;0
"pelargon";16;0;0
"pelfrey";0;16;0
"pelicans";0;37;0
"pelkey";0;0;1
"pell";0;0;7
"pelt";0;27;0
"pembrok";0;2;0
"pembrokeshire";21;0;0
"pen";90;0;0
"pen-light";8;0;0
"penal";0;1;0
"penalti";36;191;0
"penalties";23;16;0
"penalty";0;19;21
"pencil";77;0;35
"pend";0;45;0
"penelop";0;2;0
"penetr";18;2;0
"penguin";0;6;0
"peninsula";0;37;0
"penis";48;0;5
"penley";34;0;0
"penn";66;6;18
"penney";0;0;21
"penni";38;2;47
"pennies";1;0;5
"pennsylvania";33;7;0
"penny";28;0;0
"pennys";0;1;0
"pens";27;42;0
"pension";0;136;0
"pensk";0;10;0
"penultim";0;13;0
"peopl";2612;2542;1577
"people";399;135;285
"people/";29;0;0
"people…but";32;0;0
"people—both";1;0;0
"people’";14;0;0
"peoria";0;60;0
"pepl";0;0;1
"pepper";131;53;0
"pepperberri";8;0;0
"peppercorn";0;47;5
"peppers";0;0;4
"pepto";0;0;60
"per";245;387;124
"perceiv";77;59;4
"percent";171;1514;38
"percentag";1;88;0
"percept";37;34;0
"perception";0;2;0
"perch";0;30;0
"percussion";31;0;0
"perdon";0;0;41
"perdu";0;3;0
"perenni";0;38;0
"perez";0;36;0
"perf";0;0;1
"perfect";529;212;297
"perfection";0;0;23
"perfectly";42;0;1
"perfeeeerct";0;0;41
"perform";255;519;378
"performance";87;83;1
"perfrom";2;0;0
"perfum";38;0;56
"perhap";401;418;130
"perhaps";111;0;7
"perils";27;0;0
"perimet";0;38;0
"perineomet";23;0;0
"period";162;157;25
"peripherals";12;0;0
"periphery";29;0;0
"perk";0;0;51
"perkin";0;1;0
"perman";35;150;63
"permanente";0;4;0
"permanently";31;0;0
"permatang";1;0;0
"permiss";54;69;9
"permit";31;36;0
"permits";0;11;0
"permitting";0;26;0
"perpetr";0;2;0
"perpetu";5;39;0
"perpetual";1;0;0
"perplexing";31;0;0
"perri";0;91;86
"perron";0;6;0
"perry";0;0;60
"perryvill";0;37;0
"persecut";0;0;36
"persever";1;0;15
"perseverance";27;0;0
"persist";23;49;0
"persistent";0;6;0
"person";912;684;972
"persona";0;1;0
"personal";0;19;0
"personalbest";0;37;0
"personalcar";0;33;0
"personality";38;41;0
"personality-domin";5;0;0
"personnel";59;79;0
"persons";14;0;0
"perspect";114;37;0
"perspective";11;38;0
"perspective~malathi";0;0;39
"persuad";35;0;0
"persuaded";0;4;0
"persuas";0;11;0
"pertain";3;5;0
"perth";7;0;0
"pertin";15;0;0
"peru";0;35;0
"perus";1;0;0
"pervers";48;31;0
"pervert";12;0;0
"pesaka";37;0;0
"peshawar";6;0;0
"peskin";0;3;0
"pest";20;24;0
"pestil";23;0;0
"pet";68;28;43
"petal";23;0;0
"petco";13;0;34
"pete";13;0;30
"peter";216;93;0
"peters";0;68;0
"petersburg";0;43;0
"peterson";0;79;0
"petit";0;6;6
"petite";2;17;0
"petition";3;35;0
"petitioners’";23;0;0
"petra";11;0;0
"petroleum";11;24;0
"petry";0;1;0
"petti";0;44;0
"pettibon";0;46;0
"pettitt";0;23;0
"petty";0;1;3
"petulant";0;7;0
"pew";51;9;0
"pext";0;0;13
"peyton";0;69;65
"pfannkuch";0;0;43
"pfizer";0;1;0
"pg&es";0;68;0
"pgs";0;0;41
"phalanx";0;3;0
